Codigo;Descripcion_aperturas;Clasificador;Periodo;Indice_IPC;v_m_IPC;v_i_a_IPC;Region
05.6;Bienes y servicios para la conservación del hogar;Grupos;202007;304,2231;1;35;Patagonia
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202007;422,7016;3,3;50,4;Pampeana
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202007;418,8407;3,8;48,7;Noreste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202007;417,9094;3,2;48,3;Noroeste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202007;417,3073;3,8;47,5;Cuyo
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202007;437,409;3,3;53,2;Patagonia
07.1;Adquisición de vehículos;Grupos;202007;450,6572;3,9;86,4;Pampeana
07.1;Adquisición de vehículos;Grupos;202007;429,9199;6,5;71,6;Noreste
07.1;Adquisición de vehículos;Grupos;202007;420,9712;7,1;75,7;Noroeste
07.1;Adquisición de vehículos;Grupos;202007;444,9714;5,9;80,4;Cuyo
07.1;Adquisición de vehículos;Grupos;202007;428,6445;2,7;72,6;Patagonia
07.2;Funcionamiento de equipos de transporte personal;Grupos;202007;310,1819;0,7;25,2;Pampeana
07.2;Funcionamiento de equipos de transporte personal;Grupos;202007;319,1473;0,4;28,7;Noreste
07.2;Funcionamiento de equipos de transporte personal;Grupos;202007;311,6805;0,7;26,8;Noroeste
07.2;Funcionamiento de equipos de transporte personal;Grupos;202007;313,0685;0,6;30,1;Cuyo
07.2;Funcionamiento de equipos de transporte personal;Grupos;202007;358,3986;0,4;27,6;Patagonia
07.3;Transporte público;Grupos;202007;326,7907;0,5;28,9;Pampeana
07.3;Transporte público;Grupos;202007;353,6716;0,5;42,6;Noreste
07.3;Transporte público;Grupos;202007;296,6788;0,8;18,9;Noroeste
07.3;Transporte público;Grupos;202007;346,3572;0,4;10,8;Cuyo
07.3;Transporte público;Grupos;202007;278,0347;0,6;24,1;Patagonia
08.3;Servicios de telefonía e internet;Grupos;202007;360,6305;-1,1;32,4;Pampeana
08.3;Servicios de telefonía e internet;Grupos;202007;331,0684;-0,7;32,4;Noreste
08.3;Servicios de telefonía e internet;Grupos;202007;374,4226;-0,7;36,2;Noroeste
08.3;Servicios de telefonía e internet;Grupos;202007;334,8825;1,1;33,2;Cuyo
08.3;Servicios de telefonía e internet;Grupos;202007;322,0102;0;35,2;Patagonia
09.4;Servicios recreativos y culturales;Grupos;202007;287,7433;3,5;22,6;Pampeana
09.4;Servicios recreativos y culturales;Grupos;202007;273,2592;0,1;37,6;Noreste
09.4;Servicios recreativos y culturales;Grupos;202007;315,3116;0,8;34,2;Noroeste
09.4;Servicios recreativos y culturales;Grupos;202007;294,3725;-0,3;33,6;Cuyo
09.4;Servicios recreativos y culturales;Grupos;202007;286,6978;2,4;25,2;Patagonia
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202007;313,7619;1,7;41,5;Pampeana
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202007;351,5103;0,5;52,7;Noreste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202007;313,5641;3,1;44,9;Noroeste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202007;370,595;2,2;66,3;Cuyo
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202007;316,0219;0,9;42,9;Patagonia
11.1;Restaurantes y comidas fuera del hogar;Grupos;202007;NA;NA;NA;Pampeana
11.1;Restaurantes y comidas fuera del hogar;Grupos;202007;NA;NA;NA;Noreste
11.1;Restaurantes y comidas fuera del hogar;Grupos;202007;NA;NA;NA;Noroeste
11.1;Restaurantes y comidas fuera del hogar;Grupos;202007;NA;NA;NA;Cuyo
11.1;Restaurantes y comidas fuera del hogar;Grupos;202007;NA;NA;NA;Patagonia
12.1;Cuidado personal;Grupos;202007;339,8999;1,7;47,2;Pampeana
12.1;Cuidado personal;Grupos;202007;348,719;1,2;48,9;Noreste
12.1;Cuidado personal;Grupos;202007;334,9798;2,9;50,4;Noroeste
12.1;Cuidado personal;Grupos;202007;346,7235;2,4;51;Cuyo
12.1;Cuidado personal;Grupos;202007;342,5211;1,6;44,3;Patagonia
01.1.1;Pan y cereales;Clase;202007;343,1779;1,8;43,5;Pampeana
01.1.1;Pan y cereales;Clase;202007;346,6489;2,3;46,4;Noreste
01.1.1;Pan y cereales;Clase;202007;347,1747;1,4;42,3;Noroeste
01.1.1;Pan y cereales;Clase;202007;354,1445;1,8;42,9;Cuyo
01.1.1;Pan y cereales;Clase;202007;335,6665;1,3;42,2;Patagonia
01.1.2;Carnes y derivados;Clase;202007;321,8347;2,3;49,7;Pampeana
01.1.2;Carnes y derivados;Clase;202007;335,0921;1,5;48,9;Noreste
01.1.2;Carnes y derivados;Clase;202007;327,6554;1,2;50,2;Noroeste
01.1.2;Carnes y derivados;Clase;202007;326,5243;0,6;45,3;Cuyo
01.1.2;Carnes y derivados;Clase;202007;298,4304;3,2;42,8;Patagonia
01.1.4;Leche, productos lácteos y huevos;Clase;202007;363,0227;1,1;30,8;Pampeana
01.1.4;Leche, productos lácteos y huevos;Clase;202007;376,3233;2;34,3;Noreste
01.1.4;Leche, productos lácteos y huevos;Clase;202007;388,1636;0,7;35,7;Noroeste
01.1.4;Leche, productos lácteos y huevos;Clase;202007;369,951;1,9;30,1;Cuyo
01.1.4;Leche, productos lácteos y huevos;Clase;202007;360,836;2;26,8;Patagonia
01.1.5;Aceites, grasas y manteca;Clase;202007;330,7811;1,1;36,2;Pampeana
01.1.5;Aceites, grasas y manteca;Clase;202007;386,9276;4,3;52,5;Noreste
01.1.5;Aceites, grasas y manteca;Clase;202007;384,389;1,7;40,5;Noroeste
01.1.5;Aceites, grasas y manteca;Clase;202007;347,0264;2;34,8;Cuyo
01.1.5;Aceites, grasas y manteca;Clase;202007;326,6013;2,4;32,6;Patagonia
01.1.6;Frutas;Clase;202007;328,6766;4,2;76,9;Pampeana
01.1.6;Frutas;Clase;202007;316,8621;6,5;84,7;Noreste
01.1.6;Frutas;Clase;202007;284,0009;0,7;63,6;Noroeste
01.1.6;Frutas;Clase;202007;328,134;5,1;85;Cuyo
01.1.6;Frutas;Clase;202007;314,6209;4,7;71;Patagonia
01.1.7;Verduras, tubérculos y legumbres;Clase;202007;335,168;-5,6;58,8;Pampeana
01.1.7;Verduras, tubérculos y legumbres;Clase;202007;355,7193;-2,9;69,7;Noreste
01.1.7;Verduras, tubérculos y legumbres;Clase;202007;356,5117;-6,2;67;Noroeste
01.1.7;Verduras, tubérculos y legumbres;Clase;202007;401,5791;-3;79,1;Cuyo
01.1.7;Verduras, tubérculos y legumbres;Clase;202007;312,0241;-1,5;62,4;Patagonia
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202007;371,9753;2,2;58,7;Pampeana
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202007;390,9198;1;68,8;Noreste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202007;388,7746;1,9;67,1;Noroeste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202007;369,6213;2,8;60,6;Cuyo
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202007;349,274;2,1;53,9;Patagonia
01.2.1;Café, té, yerba y cacao;Clase;202007;383,0117;3,2;48,7;Pampeana
01.2.1;Café, té, yerba y cacao;Clase;202007;407,1779;2,9;64,4;Noreste
01.2.1;Café, té, yerba y cacao;Clase;202007;371,3697;3;50,3;Noroeste
01.2.1;Café, té, yerba y cacao;Clase;202007;363,9079;2,9;41,7;Cuyo
01.2.1;Café, té, yerba y cacao;Clase;202007;377,06;3,7;43,5;Patagonia
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202007;330,7045;2,5;44,9;Pampeana
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202007;319,6786;3,6;39,5;Noreste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202007;317,6271;2,5;41,6;Noroeste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202007;332,2366;1,6;42,8;Cuyo
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202007;338,8696;1,1;43,3;Patagonia
04.1.1;Alquiler de la vivienda;Clase;202007;234,6296;2,4;26,5;Pampeana
04.1.1;Alquiler de la vivienda;Clase;202007;260,064;1,2;26,2;Noreste
04.1.1;Alquiler de la vivienda;Clase;202007;238,3141;1,9;26,2;Noroeste
04.1.1;Alquiler de la vivienda;Clase;202007;238,3238;2;26,5;Cuyo
04.1.1;Alquiler de la vivienda;Clase;202007;238,7125;1,7;23,2;Patagonia
06.4.1;Gastos de prepagas;Clase;202007;296,2407;0;34;Pampeana
06.4.1;Gastos de prepagas;Clase;202007;297,0269;0;33,5;Noreste
06.4.1;Gastos de prepagas;Clase;202007;296,0202;0;34,9;Noroeste
06.4.1;Gastos de prepagas;Clase;202007;302,0485;0;34,7;Cuyo
06.4.1;Gastos de prepagas;Clase;202007;328,2307;0;35,5;Patagonia
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202007;300,443;0,1;21,1;Pampeana
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202007;313,5973;0;24,6;Noreste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202007;301,376;0,2;21,5;Noroeste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202007;298,769;-0,2;23;Cuyo
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202007;354,2841;0,1;23,9;Patagonia
0;Nivel general;Nivel general y divisiones COICOP;202007;322,6791;1,6;40,6;GBA
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202007;338,3654;1,3;44,8;GBA
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202007;279,3943;1,6;48,3;GBA
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202007;306,0252;1,4;63;GBA
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202007;317,1731;0,5;14,5;GBA
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202007;337,7372;4,4;53;GBA
06;Salud;Nivel general y divisiones COICOP;202007;338,6919;1,7;40,7;GBA
07;Transporte;Nivel general y divisiones COICOP;202007;316,7508;1,8;33,5;GBA
08;Comunicación;Nivel general y divisiones COICOP;202007;376,6322;1,9;41,2;GBA
09;Recreación y cultura;Nivel general y divisiones COICOP;202007;322,8434;2,2;52,9;GBA
10;Educación;Nivel general y divisiones COICOP;202007;315,7214;-0,5;34,9;GBA
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202007;295,1175;1,6;39,6;GBA
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202007;315,1177;3;42,9;GBA
01.1;Alimentos;Grupos;202007;342,0183;1,2;45,6;GBA
01.2;Bebidas no alcohólicas;Grupos;202007;314,444;2,3;39,1;GBA
02.1;Bebidas alcohólicas;Grupos;202007;232,4806;2,2;28,3;GBA
02.2;Tabaco;Grupos;202007;315,3739;1,2;62,7;GBA
03.1;Prendas de vestir y materiales;Grupos;202007;305,6876;1,7;64,2;GBA
03.2;Calzado;Grupos;202007;307,0196;0,4;59,8;GBA
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202007;258,0598;0,5;24;GBA
04.3;Mantenimiento y reparación de la vivienda;Grupos;202007;334,7948;2,5;50,4;GBA
04.5;Electricidad, gas y otros combustibles;Grupos;202007;467,3498;-0,1;-0,5;GBA
05.6;Bienes y servicios para la conservación del hogar;Grupos;202007;301,2348;0,6;35,2;GBA
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202007;406,0055;2,8;45,8;GBA
07.1;Adquisición de vehículos;Grupos;202007;414,9437;4,4;77,5;GBA
07.2;Funcionamiento de equipos de transporte personal;Grupos;202007;306,6865;1;27,7;GBA
07.3;Transporte público;Grupos;202007;268,8342;0,4;13,9;GBA
08.3;Servicios de telefonía e internet;Grupos;202007;373,4038;1,7;39,8;GBA
09.1;Equipos audiovisuales, fotográficos y de procesamiento de la información;Grupos;202007;421,9567;3,7;99;GBA
09.4;Servicios recreativos y culturales;Grupos;202007;272,3185;1,3;30,1;GBA
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202007;308,9565;1,5;45,6;GBA
11.1;Restaurantes y comidas fuera del hogar;Grupos;202007;NA;NA;NA;GBA
12.1;Cuidado personal;Grupos;202007;329,8148;3,7;48,1;GBA
01.1.1;Pan y cereales;Clase;202007;339,9365;2,1;41;GBA
01.1.2;Carnes y derivados;Clase;202007;328,8669;2,5;50,9;GBA
01.1.4;Leche, productos lácteos y huevos;Clase;202007;357,9072;1,5;26,9;GBA
01.1.5;Aceites, grasas y manteca;Clase;202007;333,5283;1,6;30,7;GBA
01.1.6;Frutas;Clase;202007;323,4146;0,2;79,3;GBA
01.1.7;Verduras, tubérculos y legumbres;Clase;202007;372,3136;-3,9;60,7;GBA
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202007;342,1264;1;51,5;GBA
01.2.1;Café, té, yerba y cacao;Clase;202007;358,0303;3,3;36,9;GBA
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202007;302,2215;1,9;39,9;GBA
04.1.1;Alquiler de la vivienda;Clase;202007;245,5019;0,7;24,6;GBA
06.4.1;Gastos de prepagas;Clase;202007;298,2894;0;35,1;GBA
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202007;293,697;0,1;20,6;GBA
0;Nivel general;Nivel general y divisiones COICOP;202008;340,159;2,6;42,1;Pampeana
0;Nivel general;Nivel general y divisiones COICOP;202008;345,0561;2,3;44,1;Noreste
0;Nivel general;Nivel general y divisiones COICOP;202008;344,455;2,6;41,4;Noroeste
0;Nivel general;Nivel general y divisiones COICOP;202008;346,538;2,7;41,3;Cuyo
0;Nivel general;Nivel general y divisiones COICOP;202008;337,675;2,9;39,5;Patagonia
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202008;349,4856;3,4;45,5;Pampeana
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202008;357,6112;2,9;46,3;Noreste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202008;351,8039;2,7;44,5;Noroeste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202008;359,842;3,3;43,9;Cuyo
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202008;335,1676;3,5;42,1;Patagonia
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202008;275,4803;1,1;42,3;Pampeana
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202008;281,7144;1,7;43;Noreste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202008;278,8666;1;44,8;Noroeste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202008;281,0094;1;45,2;Cuyo
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202008;285,2349;1,1;45,7;Patagonia
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202008;317,9052;1,9;63,7;Pampeana
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202008;286,666;-0,5;55,6;Noreste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202008;310,4442;2,9;66,2;Noroeste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202008;303,4673;2,4;67,4;Cuyo
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202008;293,3026;2,4;52,5;Patagonia
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202008;338,77;2,1;16,8;Pampeana
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202008;354,4555;1,3;18,4;Noreste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202008;391,8905;2,8;7,3;Noroeste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202008;373,2251;3,2;16,2;Cuyo
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202008;353,3063;1,4;16,7;Patagonia
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202008;346,3082;3,4;47,7;Pampeana
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202008;354,2464;3,3;54,3;Noreste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202008;341,4684;2,9;47,7;Noroeste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202008;343,1694;4;47,6;Cuyo
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202008;359,5478;4,5;47,7;Patagonia
06;Salud;Nivel general y divisiones COICOP;202008;378,238;2,3;43,5;Pampeana
06;Salud;Nivel general y divisiones COICOP;202008;391,6052;2,9;46,7;Noreste
06;Salud;Nivel general y divisiones COICOP;202008;382,1337;2,8;47,4;Noroeste
06;Salud;Nivel general y divisiones COICOP;202008;386,0878;2,8;42,9;Cuyo
06;Salud;Nivel general y divisiones COICOP;202008;377,8584;2,2;41,8;Patagonia
07;Transporte;Nivel general y divisiones COICOP;202008;361,8261;2,7;40,8;Pampeana
07;Transporte;Nivel general y divisiones COICOP;202008;371,9104;3,9;43,9;Noreste
07;Transporte;Nivel general y divisiones COICOP;202008;336,5056;2,6;33,7;Noroeste
07;Transporte;Nivel general y divisiones COICOP;202008;362,131;3;37,7;Cuyo
07;Transporte;Nivel general y divisiones COICOP;202008;382,3348;3,5;40;Patagonia
08;Comunicación;Nivel general y divisiones COICOP;202008;364,7924;0;32,6;Pampeana
08;Comunicación;Nivel general y divisiones COICOP;202008;357,1384;0,7;35,6;Noreste
08;Comunicación;Nivel general y divisiones COICOP;202008;391,6291;2,3;39;Noroeste
08;Comunicación;Nivel general y divisiones COICOP;202008;346,7804;-0,3;34,2;Cuyo
08;Comunicación;Nivel general y divisiones COICOP;202008;329,9286;0;35,4;Patagonia
09;Recreación y cultura;Nivel general y divisiones COICOP;202008;331,193;3,5;46,7;Pampeana
09;Recreación y cultura;Nivel general y divisiones COICOP;202008;340,0498;1,8;54,2;Noreste
09;Recreación y cultura;Nivel general y divisiones COICOP;202008;343,9922;2,4;47,4;Noroeste
09;Recreación y cultura;Nivel general y divisiones COICOP;202008;342,611;2,7;49,5;Cuyo
09;Recreación y cultura;Nivel general y divisiones COICOP;202008;350,6141;5,3;48,9;Patagonia
10;Educación;Nivel general y divisiones COICOP;202008;280,9819;0,5;25,6;Pampeana
10;Educación;Nivel general y divisiones COICOP;202008;327,066;1,4;30;Noreste
10;Educación;Nivel general y divisiones COICOP;202008;342,2903;0,8;32;Noroeste
10;Educación;Nivel general y divisiones COICOP;202008;285,7398;-0,3;28,3;Cuyo
10;Educación;Nivel general y divisiones COICOP;202008;268,2945;0;20,7;Patagonia
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202008;310,8161;2,4;39,5;Pampeana
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202008;307,1504;1,6;40,8;Noreste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202008;318,9338;1,9;38,7;Noroeste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202008;323,115;1,4;37,1;Cuyo
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202008;294,4131;1,8;34,3;Patagonia
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202008;333,5342;2,1;40,4;Pampeana
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202008;351,9515;3,1;44,5;Noreste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202008;336,9701;1,8;43,3;Noroeste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202008;338,5091;1,2;43,7;Cuyo
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202008;341,3126;2,2;38,6;Patagonia
01.1;Alimentos;Grupos;202008;348,6975;3,4;45,6;Pampeana
01.1;Alimentos;Grupos;202008;358,2665;2,9;46,7;Noreste
01.1;Alimentos;Grupos;202008;353,8582;2,6;45,2;Noroeste
01.1;Alimentos;Grupos;202008;360,8188;3,2;44,2;Cuyo
01.1;Alimentos;Grupos;202008;332,4981;3,5;42,2;Patagonia
01.2;Bebidas no alcohólicas;Grupos;202008;356,4291;3,2;44,6;Pampeana
01.2;Bebidas no alcohólicas;Grupos;202008;351,9047;2,9;42,7;Noreste
01.2;Bebidas no alcohólicas;Grupos;202008;337,5167;3,7;40;Noroeste
01.2;Bebidas no alcohólicas;Grupos;202008;351,405;3,5;40,6;Cuyo
01.2;Bebidas no alcohólicas;Grupos;202008;360,0454;3,2;41,9;Patagonia
02.1;Bebidas alcohólicas;Grupos;202008;241,559;2,7;31,1;Pampeana
02.1;Bebidas alcohólicas;Grupos;202008;261,9078;3,4;36,2;Noreste
02.1;Bebidas alcohólicas;Grupos;202008;243,3497;2,8;35,5;Noroeste
02.1;Bebidas alcohólicas;Grupos;202008;238,721;3,1;33,9;Cuyo
02.1;Bebidas alcohólicas;Grupos;202008;251,2882;3,1;36,5;Patagonia
02.2;Tabaco;Grupos;202008;305,7676;0;51,4;Pampeana
02.2;Tabaco;Grupos;202008;306,9086;0;51,3;Noreste
02.2;Tabaco;Grupos;202008;306,5709;0;51,2;Noroeste
02.2;Tabaco;Grupos;202008;309,02;0;51,8;Cuyo
02.2;Tabaco;Grupos;202008;307,8198;0;51,2;Patagonia
03.1;Prendas de vestir y materiales;Grupos;202008;312,6416;2;61,9;Pampeana
03.1;Prendas de vestir y materiales;Grupos;202008;295,6461;-0,2;60,1;Noreste
03.1;Prendas de vestir y materiales;Grupos;202008;328,8485;2,6;69,6;Noroeste
03.1;Prendas de vestir y materiales;Grupos;202008;294,7985;2,4;71;Cuyo
03.1;Prendas de vestir y materiales;Grupos;202008;289,8838;2,6;55;Patagonia
03.2;Calzado;Grupos;202008;332,5973;1,7;68,4;Pampeana
03.2;Calzado;Grupos;202008;266,9472;-1,3;45,6;Noreste
03.2;Calzado;Grupos;202008;271,865;3,8;58;Noroeste
03.2;Calzado;Grupos;202008;326,3808;2,2;59,5;Cuyo
03.2;Calzado;Grupos;202008;301,2356;1,9;47,1;Patagonia
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202008;242,2956;1,8;26,3;Pampeana
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202008;264,3616;1,3;23,7;Noreste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202008;243,5924;1,2;25,3;Noroeste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202008;248,3629;3,6;25,4;Cuyo
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202008;243,295;1,5;22,7;Patagonia
04.5;Electricidad, gas y otros combustibles;Grupos;202008;457,5938;1,8;2,4;Pampeana
04.5;Electricidad, gas y otros combustibles;Grupos;202008;407,6886;-0,1;6;Noreste
04.5;Electricidad, gas y otros combustibles;Grupos;202008;490,1372;0,7;-3;Noroeste
04.5;Electricidad, gas y otros combustibles;Grupos;202008;516,0945;2,4;1,2;Cuyo
04.5;Electricidad, gas y otros combustibles;Grupos;202008;517,0399;1,3;6;Patagonia
05.6;Bienes y servicios para la conservación del hogar;Grupos;202008;308,0534;1,3;31,9;Pampeana
05.6;Bienes y servicios para la conservación del hogar;Grupos;202008;318,2367;0,7;36,3;Noreste
05.6;Bienes y servicios para la conservación del hogar;Grupos;202008;317,1042;1,3;36;Noroeste
05.6;Bienes y servicios para la conservación del hogar;Grupos;202008;310,1462;1,3;33,1;Cuyo
05.6;Bienes y servicios para la conservación del hogar;Grupos;202008;308,896;1,5;33,7;Patagonia
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202008;434,8646;2,9;46,5;Pampeana
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202008;432,9625;3,4;46,1;Noreste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202008;433,1532;3,6;47,9;Noroeste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202008;431,0002;3,3;45,8;Cuyo
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202008;452,3798;3,4;46;Patagonia
07.1;Adquisición de vehículos;Grupos;202008;469,346;4,1;77,1;Pampeana
07.1;Adquisición de vehículos;Grupos;202008;452,5206;5,3;61,4;Noreste
07.1;Adquisición de vehículos;Grupos;202008;442,8476;5,2;75,4;Noroeste
07.1;Adquisición de vehículos;Grupos;202008;471,3535;5,9;79,6;Cuyo
07.1;Adquisición de vehículos;Grupos;202008;453,3722;5,8;60,5;Patagonia
07.2;Funcionamiento de equipos de transporte personal;Grupos;202008;316,1463;1,9;25,9;Pampeana
07.2;Funcionamiento de equipos de transporte personal;Grupos;202008;329,0215;3,1;31,3;Noreste
07.2;Funcionamiento de equipos de transporte personal;Grupos;202008;316,9379;1,7;27,5;Noroeste
07.2;Funcionamiento de equipos de transporte personal;Grupos;202008;319,95;2,2;29,7;Cuyo
07.2;Funcionamiento de equipos de transporte personal;Grupos;202008;366,0431;2,1;29,6;Patagonia
07.3;Transporte público;Grupos;202008;332,5717;1,8;27,3;Pampeana
07.3;Transporte público;Grupos;202008;365,9699;3,5;47,9;Noreste
07.3;Transporte público;Grupos;202008;302,3091;1,9;17,7;Noroeste
07.3;Transporte público;Grupos;202008;348,1579;0,5;10,9;Cuyo
07.3;Transporte público;Grupos;202008;279,7559;0,6;21,3;Patagonia
08.3;Servicios de telefonía e internet;Grupos;202008;360,6305;0;31,4;Pampeana
08.3;Servicios de telefonía e internet;Grupos;202008;331,0684;0;31,4;Noreste
08.3;Servicios de telefonía e internet;Grupos;202008;379,5345;1,4;36,3;Noroeste
08.3;Servicios de telefonía e internet;Grupos;202008;334,092;-0,2;31,4;Cuyo
08.3;Servicios de telefonía e internet;Grupos;202008;322,0102;0;34,7;Patagonia
09.4;Servicios recreativos y culturales;Grupos;202008;289,8236;0,7;23,8;Pampeana
09.4;Servicios recreativos y culturales;Grupos;202008;274,0448;0,3;37,3;Noreste
09.4;Servicios recreativos y culturales;Grupos;202008;316,8685;0,5;32,2;Noroeste
09.4;Servicios recreativos y culturales;Grupos;202008;297,9992;1,2;30,8;Cuyo
09.4;Servicios recreativos y culturales;Grupos;202008;292,3767;2;25,8;Patagonia
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202008;324,5329;3,4;41,2;Pampeana
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202008;356,1569;1,3;49,2;Noreste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202008;319,4745;1,9;42,2;Noroeste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202008;374,8117;1,1;62,4;Cuyo
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202008;319,7102;1,2;38,4;Patagonia
11.1;Restaurantes y comidas fuera del hogar;Grupos;202008;310,8115;2,4;39,1;Pampeana
11.1;Restaurantes y comidas fuera del hogar;Grupos;202008;307,0378;1,5;40,6;Noreste
11.1;Restaurantes y comidas fuera del hogar;Grupos;202008;319,0621;1,9;38,4;Noroeste
11.1;Restaurantes y comidas fuera del hogar;Grupos;202008;323,7733;1,3;36,6;Cuyo
11.1;Restaurantes y comidas fuera del hogar;Grupos;202008;293,9155;1,8;33,8;Patagonia
12.1;Cuidado personal;Grupos;202008;347,7643;2,3;43,5;Pampeana
12.1;Cuidado personal;Grupos;202008;359,7183;3,2;45,7;Noreste
12.1;Cuidado personal;Grupos;202008;341,4781;1,9;44,8;Noroeste
12.1;Cuidado personal;Grupos;202008;351,5536;1,4;45,4;Cuyo
